"timestamp","dataset","method","n_clusters","n_threads","elapsed_time"
1594741014.5198462,"mnist/fashion","sklearn_kmeans",10,1,57.90236282348633
1594741319.7023036,"mnist/fashion","sklearn_kmeans",100,1,305.16158056259155
1594743217.890476,"mnist/fashion","sklearn_kmeans",1000,1,1898.1658754348755
1594743872.2251325,"mnist/fashion","Genie_0.3",10,3,654.3346133232117
1594743915.6832843,"mnist/fashion","Genie_0.3_approx",10,3,43.45811581611633
1594743943.0446403,"mnist/fashion","sklearn_kmeans",10,3,27.340235233306885
1594744210.3226793,"mnist/fashion","sklearn_kmeans",100,3,267.25623536109924
1594746005.6645465,"mnist/fashion","sklearn_kmeans",1000,3,1795.320140361786
1594746451.5499625,"mnist/fashion","Genie_0.3",10,6,445.88537859916687
1594746489.5933206,"mnist/fashion","Genie_0.3_approx",10,6,38.04331731796265
1594746514.8029428,"mnist/fashion","sklearn_kmeans",10,6,25.188473224639893
1594746739.8673728,"mnist/fashion","sklearn_kmeans",100,6,225.0430805683136
1594748507.0340123,"mnist/fashion","sklearn_kmeans",1000,6,1767.143396139145
1594748937.101445,"mnist/fashion","Genie_0.3",10,12,430.067391872406
1594748975.3756115,"mnist/fashion","Genie_0.3_approx",10,12,38.27413010597229
1594749001.5766816,"mnist/fashion","sklearn_kmeans",10,12,26.17912769317627
1594749283.108779,"mnist/fashion","sklearn_kmeans",100,12,281.50829577445984
1594751064.8442707,"mnist/fashion","sklearn_kmeans",1000,12,1781.7145302295685
1594751064.8656006,"mnist/fashion","Genie_0.1",10,0,0.0212860107421875
1594751064.8822277,"mnist/fashion","Genie_0.3",10,0,0.01659393310546875
1594751064.8966005,"mnist/fashion","Genie_0.5",10,0,0.014340400695800781
1594751064.9181054,"mnist/fashion","Genie_0.1",100,0,0.02145528793334961
1594751064.9347997,"mnist/fashion","Genie_0.3",100,0,0.016660690307617188
1594751064.9484637,"mnist/fashion","Genie_0.5",100,0,0.013631343841552734
1594751064.9689429,"mnist/fashion","Genie_0.1",1000,0,0.02044510841369629
1594751064.9850802,"mnist/fashion","Genie_0.3",1000,0,0.016104936599731445
1594751064.998752,"mnist/fashion","Genie_0.5",1000,0,0.013639211654663086
